species,individual,longitude,latitude,UTMeasting,UTMnorthing,UTMzone,timestampUTC,timestamp_local,timezone,daynight
Canis latrans,C028,-112.0913208,38.4900704,404824.773802013,4260755.791526763,12N,2014-05-14T15:00:54Z,2014-05-14T09:00:54Z,Mountain Daylight Time,1
Canis latrans,C028,-112.0829017,38.4801323,405546.0599426518,4259644.330631573,12N,2014-05-14T23:01:02Z,2014-05-14T17:01:02Z,Mountain Daylight Time,1
Canis latrans,C028,-112.1173457,38.5036844,402573.39109486376,4262293.717453879,12N,2014-05-15T07:01:20Z,2014-05-15T01:01:20Z,Mountain Daylight Time,0
Canis latrans,C028,-112.1103112,38.5014798,403183.8279278063,4262041.65648965,12N,2014-05-15T15:00:53Z,2014-05-15T09:00:53Z,Mountain Daylight Time,1
Canis latrans,C028,-112.1021202,38.4968289,403891.9007738441,4261516.977811326,12N,2014-05-15T23:02:09Z,2014-05-15T17:02:09Z,Mountain Daylight Time,1
Canis latrans,C028,-112.0830346,38.4797677,405533.9917685823,4259604.008893941,12N,2014-05-16T15:01:52Z,2014-05-16T09:01:52Z,Mountain Daylight Time,1
Canis latrans,C028,-112.0608259,38.492485,407487.42402844236,4260992.6382789845,12N,2014-05-17T07:01:49Z,2014-05-17T01:01:49Z,Mountain Daylight Time,0
Canis latrans,C028,-112.0924508,38.4883864,404724.0048622849,4260570.093899892,12N,2014-05-17T15:02:53Z,2014-05-17T09:02:53Z,Mountain Daylight Time,1
Canis latrans,C028,-112.0830849,38.4811716,405531.4369635938,4259759.845262652,12N,2014-05-17T23:02:52Z,2014-05-17T17:02:52Z,Mountain Daylight Time,1
Canis latrans,C028,-112.0522747,38.4885091,408228.1332375864,4260542.889679485,12N,2014-05-18T07:01:42Z,2014-05-18T01:01:42Z,Mountain Daylight Time,0
Canis latrans,C028,-112.0831586,38.4792625,405522.51624770777,4259548.07626605,12N,2014-05-18T15:02:11Z,2014-05-18T09:02:11Z,Mountain Daylight Time,1
Canis latrans,C028,-112.0600257,38.4982396,407564.56423953886,4261630.398022678,12N,2014-05-18T23:01:18Z,2014-05-18T17:01:18Z,Mountain Daylight Time,1
Canis latrans,C028,-112.0564821,38.4922244,407865.9163063197,4260959.363522583,12N,2014-05-19T07:01:44Z,2014-05-19T01:01:44Z,Mountain Daylight Time,0
Canis latrans,C028,-112.0829542,38.4794271,405540.56016642606,4259566.131487506,12N,2014-05-19T15:01:29Z,2014-05-19T09:01:29Z,Mountain Daylight Time,1
Canis latrans,C028,-112.08254,38.4801045,405577.5730881677,4259640.874765079,12N,2014-05-19T23:01:51Z,2014-05-19T17:01:51Z,Mountain Daylight Time,1
Canis latrans,C028,-112.0889116,38.4873557,405031.3249218062,4260452.064013323,12N,2014-05-20T07:03:08Z,2014-05-20T01:03:08Z,Mountain Daylight Time,0
Canis latrans,C028,-112.082745,38.4799387,405559.4755145775,4259622.686919709,12N,2014-05-20T15:01:02Z,2014-05-20T09:01:02Z,Mountain Daylight Time,1
Canis latrans,C028,-112.0625421,38.4975044,407344.1837234983,4261551.346416199,12N,2014-05-20T23:00:56Z,2014-05-20T17:00:56Z,Mountain Daylight Time,1
Canis latrans,C028,-112.0969792,38.4913707,404333.00472107437,4260905.946597832,12N,2014-05-21T07:00:53Z,2014-05-21T01:00:53Z,Mountain Daylight Time,0
Canis latrans,C028,-112.0932706,38.4890349,404653.3602790334,4260642.904173538,12N,2014-05-22T15:01:26Z,2014-05-22T09:01:26Z,Mountain Daylight Time,1
Canis latrans,C028,-112.0822369,38.4794947,405603.2157092752,4259572.897073911,12N,2014-05-22T23:03:00Z,2014-05-22T17:03:00Z,Mountain Daylight Time,1
Canis latrans,C028,-112.0683249,38.4599984,406791.6075006089,4257395.310258036,12N,2014-05-23T07:01:00Z,2014-05-23T01:01:00Z,Mountain Daylight Time,0
Canis latrans,C028,-112.0824155,38.4796932,405587.89607798256,4259595.106896877,12N,2014-05-23T23:02:33Z,2014-05-23T17:02:33Z,Mountain Daylight Time,1
Canis latrans,C028,-112.083187,38.4794768,405520.3187844274,4259571.885356766,12N,2014-05-24T07:02:58Z,2014-05-24T01:02:58Z,Mountain Daylight Time,0
Canis latrans,C028,-112.0800733,38.4790538,405791.3642300752,4259521.756185498,12N,2014-05-24T23:01:51Z,2014-05-24T17:01:51Z,Mountain Daylight Time,1
Canis latrans,C028,-112.0819707,38.4687195,405612.3857950476,4258376.947837519,12N,2014-05-25T07:03:00Z,2014-05-25T01:03:00Z,Mountain Daylight Time,0
Canis latrans,C028,-112.0810206,38.4800081,405709.97776065115,4259628.6204767,12N,2014-05-25T23:01:24Z,2014-05-25T17:01:24Z,Mountain Daylight Time,1
Canis latrans,C028,-112.0768058,38.4803333,406078.03783758165,4259660.398314281,12N,2014-05-26T07:03:01Z,2014-05-26T01:03:01Z,Mountain Daylight Time,0
Canis latrans,C028,-112.0823177,38.4798566,405596.63991915697,4259613.138403459,12N,2014-05-26T23:01:49Z,2014-05-26T17:01:49Z,Mountain Daylight Time,1
Canis latrans,C028,-112.0269206,38.4572113,410400.6605302233,4257044.952870078,12N,2014-05-27T07:01:00Z,2014-05-27T01:01:00Z,Mountain Daylight Time,0
Canis latrans,C028,-112.0811403,38.4798933,405699.3872777069,4259616.004214615,12N,2014-05-27T15:03:03Z,2014-05-27T09:03:03Z,Mountain Daylight Time,1
Canis latrans,C028,-112.0811799,38.4797215,405695.7092718129,4259596.980872643,12N,2014-05-27T23:02:01Z,2014-05-27T17:02:01Z,Mountain Daylight Time,1
Canis latrans,C028,-112.059515,38.49308,407602.508064606,4261057.346097651,12N,2014-05-28T07:00:59Z,2014-05-28T01:00:59Z,Mountain Daylight Time,0
Canis latrans,C028,-112.082131,38.4794332,405612.3727475369,4259565.964110191,12N,2014-05-28T15:02:16Z,2014-05-28T09:02:16Z,Mountain Daylight Time,1
Canis latrans,C028,-112.0932411,38.4847996,404650.3516883541,4260172.899695527,12N,2014-05-28T23:01:52Z,2014-05-28T17:01:52Z,Mountain Daylight Time,1
Canis latrans,C028,-112.0909789,38.4911684,404856.0361840831,4260877.278680474,12N,2014-05-29T07:01:00Z,2014-05-29T01:01:00Z,Mountain Daylight Time,0
Canis latrans,C028,-112.0794507,38.4833958,405851.3206681269,4260002.932324083,12N,2014-05-29T15:01:51Z,2014-05-29T09:01:51Z,Mountain Daylight Time,1
Canis latrans,C028,-112.0884714,38.4876443,405070.0963860589,4260483.634706248,12N,2014-05-29T23:01:49Z,2014-05-29T17:01:49Z,Mountain Daylight Time,1
Canis latrans,C028,-112.0326046,38.4833834,409937.2813462985,4259954.686957254,12N,2014-05-30T07:01:17Z,2014-05-30T01:01:17Z,Mountain Daylight Time,0
Canis latrans,C028,-112.0817804,38.4841034,405649.0435736267,4260083.836839279,12N,2014-05-31T07:01:05Z,2014-05-31T01:01:05Z,Mountain Daylight Time,0
Canis latrans,C028,-112.081773,38.4796547,405643.88852095616,4259590.176046344,12N,2014-05-31T15:02:47Z,2014-05-31T09:02:47Z,Mountain Daylight Time,1
Canis latrans,C028,-112.0603427,38.4567419,407483.89091192465,4257025.9048945485,12N,2014-06-01T07:01:30Z,2014-06-01T01:01:30Z,Mountain Daylight Time,0
Canis latrans,C028,-112.0847358,38.4870299,405395.0983627691,4260411.611451739,12N,2014-06-01T10:03:02Z,2014-06-01T04:03:02Z,Mountain Daylight Time,0
Canis latrans,C028,-112.0836582,38.4796335,405479.4224750892,4259589.7573337145,12N,2014-06-01T13:01:47Z,2014-06-01T07:01:47Z,Mountain Daylight Time,1
Canis latrans,C028,-112.0725065,38.4831368,406456.6686519057,4259967.11326307,12N,2014-06-01T19:01:00Z,2014-06-01T13:01:00Z,Mountain Daylight Time,1
Canis latrans,C028,-112.0756869,38.4752217,406169.0072836424,4259092.045703417,12N,2014-06-01T22:03:01Z,2014-06-01T16:03:01Z,Mountain Daylight Time,1
Canis latrans,C028,-112.0821476,38.4795275,405611.04778255464,4259576.445192447,12N,2014-06-02T01:02:59Z,2014-06-01T19:02:59Z,Mountain Daylight Time,1
Canis latrans,C028,-112.0821846,38.479654,405607.9854097356,4259590.520285205,12N,2014-06-02T04:01:07Z,2014-06-01T22:01:07Z,Mountain Daylight Time,0
Canis latrans,C028,-112.0780808,38.4851254,405973.0528561623,4260193.458558213,12N,2014-06-02T13:01:18Z,2014-06-02T07:01:18Z,Mountain Daylight Time,1
Canis latrans,C028,-112.0799298,38.4817391,405807.3764298427,4259819.585498775,12N,2014-06-02T16:03:03Z,2014-06-02T10:03:03Z,Mountain Daylight Time,1
Canis latrans,C028,-112.0826852,38.4795335,405564.1628608683,4259577.662281395,12N,2014-06-02T19:01:59Z,2014-06-02T13:01:59Z,Mountain Daylight Time,1
Canis latrans,C028,-112.0772396,38.4861443,406047.7447916388,4260305.662688152,12N,2014-06-02T22:02:04Z,2014-06-02T16:02:04Z,Mountain Daylight Time,1
Canis latrans,C028,-112.0756203,38.4843441,406186.64300292585,4260104.250723871,12N,2014-06-03T04:02:51Z,2014-06-02T22:02:51Z,Mountain Daylight Time,0
Canis latrans,C028,-112.0624129,38.4952587,407352.5739348765,4261302.020386508,12N,2014-06-03T07:00:59Z,2014-06-03T01:00:59Z,Mountain Daylight Time,0
Canis latrans,C028,-112.0774916,38.4861337,406025.752065851,4260304.743678108,12N,2014-06-03T10:01:17Z,2014-06-03T04:01:17Z,Mountain Daylight Time,0
Canis latrans,C028,-112.0773573,38.4861271,406037.4568857483,4260303.874210898,12N,2014-06-03T13:01:46Z,2014-06-03T07:01:46Z,Mountain Daylight Time,1
Canis latrans,C028,-112.0774916,38.486183,406025.8160977552,4260310.214290325,12N,2014-06-03T16:02:15Z,2014-06-03T10:02:15Z,Mountain Daylight Time,1
Canis latrans,C028,-112.077518,38.4861618,406023.4860057269,4260307.888767184,12N,2014-06-03T19:01:55Z,2014-06-03T13:01:55Z,Mountain Daylight Time,1
Canis latrans,C028,-112.058249,38.5006922,407722.627996893,4261900.769834495,12N,2014-06-03T22:01:30Z,2014-06-03T16:01:30Z,Mountain Daylight Time,1
Canis latrans,C028,-112.0387218,38.4651706,409380.93434505095,4257939.701583415,12N,2014-06-04T01:01:00Z,2014-06-03T19:01:00Z,Mountain Daylight Time,1
Canis latrans,C028,-112.0706954,38.4811904,406612.12397754984,4259749.291023235,12N,2014-06-04T04:03:05Z,2014-06-03T22:03:05Z,Mountain Daylight Time,0
Canis latrans,C028,-112.0932681,38.4918232,404657.25320997526,4260952.308012334,12N,2014-06-04T07:01:02Z,2014-06-04T01:01:02Z,Mountain Daylight Time,0
Canis latrans,C028,-112.058738,38.4940639,407671.5257969095,4261165.7455664,12N,2014-06-04T10:01:17Z,2014-06-04T04:01:17Z,Mountain Daylight Time,0
Canis latrans,C028,-112.0775229,38.4861709,406023.0704568132,4260308.903558007,12N,2014-06-04T13:02:27Z,2014-06-04T07:02:27Z,Mountain Daylight Time,1
Canis latrans,C028,-112.0776652,38.4862263,406010.7312935586,4260315.196343984,12N,2014-06-04T16:02:23Z,2014-06-04T10:02:23Z,Mountain Daylight Time,1
Canis latrans,C028,-112.077545,38.4859771,406020.89121411106,4260287.420954886,12N,2014-06-04T19:01:02Z,2014-06-04T13:01:02Z,Mountain Daylight Time,1
Canis latrans,C028,-112.0776285,38.4861248,406013.8003466445,4260303.895847633,12N,2014-06-04T22:01:48Z,2014-06-04T16:01:48Z,Mountain Daylight Time,1
Canis latrans,C028,-112.0697486,38.471492,406682.20444795146,4258672.143023774,12N,2014-06-05T01:00:50Z,2014-06-04T19:00:50Z,Mountain Daylight Time,1
Canis latrans,C028,-112.0494694,38.4682082,408447.1207864811,4258287.39924091,12N,2014-06-05T04:01:20Z,2014-06-04T22:01:20Z,Mountain Daylight Time,0
Canis latrans,C028,-112.0614561,38.4949328,407435.59652309306,4261264.893908618,12N,2014-06-05T07:00:56Z,2014-06-05T01:00:56Z,Mountain Daylight Time,0
Canis latrans,C028,-112.0837992,38.4947375,405486.85633782163,4261265.930093618,12N,2014-06-05T10:02:09Z,2014-06-05T04:02:09Z,Mountain Daylight Time,0
Canis latrans,C028,-112.0779095,38.4859787,405989.102225441,4260287.970685109,12N,2014-06-05T13:01:48Z,2014-06-05T07:01:48Z,Mountain Daylight Time,1
Canis latrans,C028,-112.0772243,38.4859222,406048.7908324883,4260281.001577313,12N,2014-06-05T16:01:45Z,2014-06-05T10:01:45Z,Mountain Daylight Time,1
Canis latrans,C028,-112.0796497,38.4659044,405811.20567637775,4258062.192650877,12N,2014-06-05T19:02:13Z,2014-06-05T13:02:13Z,Mountain Daylight Time,1
Canis latrans,C028,-112.0775554,38.4862461,406020.3335472223,4260317.281363127,12N,2014-06-05T22:01:30Z,2014-06-05T16:01:30Z,Mountain Daylight Time,1
Canis latrans,C028,-112.0777249,38.4861188,406005.3847258454,4260303.328481,12N,2014-06-06T01:01:42Z,2014-06-05T19:01:42Z,Mountain Daylight Time,1
Canis latrans,C028,-112.0612976,38.4960469,407450.844450707,4261388.361512389,12N,2014-06-06T04:01:01Z,2014-06-05T22:01:01Z,Mountain Daylight Time,0
Canis latrans,C028,-112.0658661,38.4601565,407006.3396773613,4257410.36851526,12N,2014-06-06T10:01:00Z,2014-06-06T04:01:00Z,Mountain Daylight Time,0
Canis latrans,C028,-112.0778822,38.485816,405991.2718911211,4260269.888675436,12N,2014-06-06T13:02:17Z,2014-06-06T07:02:17Z,Mountain Daylight Time,1
Canis latrans,C028,-112.0891553,38.4892129,405012.5086169639,4260658.401337468,12N,2014-06-06T16:00:50Z,2014-06-06T10:00:50Z,Mountain Daylight Time,1
Canis latrans,C028,-112.0891106,38.4891472,405016.3208447506,4260651.064749853,12N,2014-06-06T19:00:59Z,2014-06-06T13:00:59Z,Mountain Daylight Time,1
Canis latrans,C028,-112.0776904,38.4856421,406007.7744923214,4260250.395875648,12N,2014-06-06T22:01:07Z,2014-06-06T16:01:07Z,Mountain Daylight Time,1
Canis latrans,C028,-112.0962512,38.4893004,404393.7589593093,4260675.457277038,12N,2014-06-07T04:00:32Z,2014-06-06T22:00:32Z,Mountain Daylight Time,0
Canis latrans,C028,-112.0773928,38.4856379,406033.7253215059,4260249.625998166,12N,2014-06-07T07:01:51Z,2014-06-07T01:01:51Z,Mountain Daylight Time,0
Canis latrans,C028,-112.0918987,38.4723697,404751.0781453056,4258792.216986904,12N,2014-06-07T10:02:41Z,2014-06-07T04:02:41Z,Mountain Daylight Time,0
Canis latrans,C028,-112.0694551,38.4726621,406709.3160693214,4258801.686292822,12N,2014-06-07T13:02:41Z,2014-06-07T07:02:41Z,Mountain Daylight Time,1
Canis latrans,C028,-112.0776445,38.4856301,406011.7622425738,4260249.017421554,12N,2014-06-07T16:02:37Z,2014-06-07T10:02:37Z,Mountain Daylight Time,1
Canis latrans,C028,-112.0874041,38.4877427,405163.3113798692,4260493.453602683,12N,2014-06-07T19:01:29Z,2014-06-07T13:01:29Z,Mountain Daylight Time,1
Canis latrans,C028,-112.0795916,38.4781469,405832.2013086783,4259420.62865359,12N,2014-06-07T22:01:47Z,2014-06-07T16:01:47Z,Mountain Daylight Time,1
Canis latrans,C028,-112.0690159,38.4764968,406752.56950462423,4259226.760752295,12N,2014-06-08T01:02:12Z,2014-06-07T19:02:12Z,Mountain Daylight Time,1
Canis latrans,C028,-112.0774122,38.4861284,406032.67029988853,4260304.074506132,12N,2014-06-08T04:01:48Z,2014-06-07T22:01:48Z,Mountain Daylight Time,0
Canis latrans,C028,-112.0319282,38.481377,409993.7822008643,4259731.384623263,12N,2014-06-08T10:01:01Z,2014-06-08T04:01:01Z,Mountain Daylight Time,0
Canis latrans,C028,-112.0379236,38.4796718,409468.7089096434,4259548.044914919,12N,2014-06-08T13:01:51Z,2014-06-08T07:01:51Z,Mountain Daylight Time,1
Canis latrans,C028,-112.0691404,38.473493,406737.8392144848,4258893.568704016,12N,2014-06-08T16:01:01Z,2014-06-08T10:01:01Z,Mountain Daylight Time,1
Canis latrans,C028,-112.0692078,38.4734323,406731.8814806861,4258886.901368112,12N,2014-06-08T19:00:53Z,2014-06-08T13:00:53Z,Mountain Daylight Time,1
Canis latrans,C028,-112.1109022,38.4914224,403118.8218220388,4260926.246635319,12N,2014-06-09T01:02:46Z,2014-06-08T19:02:46Z,Mountain Daylight Time,1
Canis latrans,C028,-112.0774468,38.4859126,406029.3722801648,4260280.163414431,12N,2014-06-09T04:03:04Z,2014-06-08T22:03:04Z,Mountain Daylight Time,0
Canis latrans,C028,-112.0770917,38.4862605,406060.79521391145,4260318.405970002,12N,2014-06-09T07:01:17Z,2014-06-09T01:01:17Z,Mountain Daylight Time,0
Canis latrans,C028,-112.0590453,38.4944341,407645.199324,4261207.133405015,12N,2014-06-09T10:01:30Z,2014-06-09T04:01:30Z,Mountain Daylight Time,0
Canis latrans,C028,-112.058944,38.4965259,407656.70413522143,4261439.149986722,12N,2014-06-09T13:00:54Z,2014-06-09T07:00:54Z,Mountain Daylight Time,1
Canis latrans,C028,-112.0584197,38.4968161,407702.7962822765,4261470.826326602,12N,2014-06-09T16:01:47Z,2014-06-09T10:01:47Z,Mountain Daylight Time,1
Canis latrans,C028,-112.0668053,38.4980737,406973.1465951564,4261618.820042433,12N,2014-06-09T19:03:05Z,2014-06-09T13:03:05Z,Mountain Daylight Time,1
Canis latrans,C028,-112.0776931,38.4860617,406008.0840856339,4260296.959865842,12N,2014-06-09T22:01:49Z,2014-06-09T16:01:49Z,Mountain Daylight Time,1
Canis latrans,C028,-112.0773582,38.4861542,406037.41358314053,4260306.882301754,12N,2014-06-10T10:02:20Z,2014-06-10T04:02:20Z,Mountain Daylight Time,0
Canis latrans,C028,-112.0773157,38.4861696,406041.1403499718,4260308.547794117,12N,2014-06-10T13:02:08Z,2014-06-10T07:02:08Z,Mountain Daylight Time,1
Canis latrans,C028,-112.0612984,38.4878013,407440.224777337,4260473.383231712,12N,2014-06-10T16:02:58Z,2014-06-10T10:02:58Z,Mountain Daylight Time,1
Canis latrans,C028,-112.077524,38.4861384,406022.9323039832,4260305.298293618,12N,2014-06-10T19:01:42Z,2014-06-10T13:01:42Z,Mountain Daylight Time,1
Canis latrans,C028,-112.077359,38.4858095,406036.896161741,4260268.633220618,12N,2014-06-10T22:01:39Z,2014-06-10T16:01:39Z,Mountain Daylight Time,1
Canis latrans,C028,-112.0671168,38.4622756,406899.9412413551,4257646.778402675,12N,2014-06-11T01:03:06Z,2014-06-10T19:03:06Z,Mountain Daylight Time,1
Canis latrans,C028,-112.077823,38.4858394,405996.46562713326,4260272.424819155,12N,2014-06-11T04:03:07Z,2014-06-10T22:03:07Z,Mountain Daylight Time,0
Canis latrans,C028,-112.0735805,38.4885157,406369.9533740049,4260565.078661003,12N,2014-06-11T07:01:51Z,2014-06-11T01:01:51Z,Mountain Daylight Time,0
Canis latrans,C028,-112.0500977,38.5056794,408439.7397011408,4262446.036566091,12N,2014-06-11T10:02:18Z,2014-06-11T04:02:18Z,Mountain Daylight Time,0
Canis latrans,C028,-112.0585285,38.4966685,407693.1199925091,4261454.556892277,12N,2014-06-11T13:03:05Z,2014-06-11T07:03:05Z,Mountain Daylight Time,1
Canis latrans,C028,-112.0585061,38.4966983,407695.11142221326,4261457.841206768,12N,2014-06-11T16:02:23Z,2014-06-11T10:02:23Z,Mountain Daylight Time,1
Canis latrans,C028,-112.0783754,38.4980618,405964.1759268065,4261629.258413885,12N,2014-06-11T19:02:16Z,2014-06-11T13:02:16Z,Mountain Daylight Time,1
Canis latrans,C028,-112.077732,38.4859854,406004.592176122,4260288.532897644,12N,2014-06-11T22:01:03Z,2014-06-11T16:01:03Z,Mountain Daylight Time,1
Canis latrans,C028,-112.0776061,38.4864223,406016.1404738709,4260336.885293682,12N,2014-06-12T01:02:29Z,2014-06-11T19:02:29Z,Mountain Daylight Time,1
Canis latrans,C028,-112.0810731,38.4873646,405714.9844476849,4260444.993782672,12N,2014-06-12T04:01:53Z,2014-06-11T22:01:53Z,Mountain Daylight Time,0
Canis latrans,C028,-112.0971809,38.4912249,404315.2212260608,4260889.977412809,12N,2014-06-12T07:00:53Z,2014-06-12T01:00:53Z,Mountain Daylight Time,0
Canis latrans,C028,-112.0745247,38.5015126,406304.4422305396,4262008.2522420855,12N,2014-06-12T10:02:22Z,2014-06-12T04:02:22Z,Mountain Daylight Time,0
Canis latrans,C028,-112.0770973,38.4856449,406059.50753516087,4260250.101164083,12N,2014-06-12T13:01:34Z,2014-06-12T07:01:34Z,Mountain Daylight Time,1
Canis latrans,C028,-112.0772494,38.4859512,406046.63930893905,4260284.245201847,12N,2014-06-12T16:01:52Z,2014-06-12T10:01:52Z,Mountain Daylight Time,1
Canis latrans,C028,-112.0775134,38.4859714,406023.6399087071,4260286.756189731,12N,2014-06-12T19:01:00Z,2014-06-12T13:01:00Z,Mountain Daylight Time,1
Canis latrans,C028,-112.1084594,38.5004347,403343.9076461395,4261923.738963995,12N,2014-06-13T01:01:50Z,2014-06-12T19:01:50Z,Mountain Daylight Time,1
Canis latrans,C028,-112.0775608,38.4864302,406020.1016995664,4260337.715674186,12N,2014-06-13T04:01:02Z,2014-06-12T22:01:02Z,Mountain Daylight Time,0
Canis latrans,C028,-112.0343648,38.4875969,409789.0081013212,4260423.963149416,12N,2014-06-13T07:02:48Z,2014-06-13T01:02:48Z,Mountain Daylight Time,0
Canis latrans,C028,-112.0669974,38.4640931,406912.69493054994,4257848.337070858,12N,2014-06-13T10:01:02Z,2014-06-13T04:01:02Z,Mountain Daylight Time,0
Canis latrans,C028,-112.0768513,38.4877581,406083.70640361344,4260484.343018278,12N,2014-06-13T13:01:56Z,2014-06-13T07:01:56Z,Mountain Daylight Time,1
Canis latrans,C028,-112.0765839,38.4862589,406105.0824099552,4260317.710345365,12N,2014-06-13T16:03:01Z,2014-06-13T10:03:01Z,Mountain Daylight Time,1
Canis latrans,C028,-112.0773727,38.4862113,406036.2230755992,4260313.233247671,12N,2014-06-13T19:01:48Z,2014-06-13T13:01:48Z,Mountain Daylight Time,1
Canis latrans,C028,-112.0782112,38.4862737,405963.1718746133,4260321.013743585,12N,2014-06-13T22:01:39Z,2014-06-13T16:01:39Z,Mountain Daylight Time,1
Canis latrans,C028,-112.0949669,38.4910157,404508.0326299849,4260864.464050747,12N,2014-06-14T01:02:53Z,2014-06-13T19:02:53Z,Mountain Daylight Time,1
Canis latrans,C028,-112.0964963,38.4909752,404374.59654889756,4260861.557734724,12N,2014-06-14T04:02:24Z,2014-06-13T22:02:24Z,Mountain Daylight Time,0
Canis latrans,C028,-112.0771422,38.4863082,406056.45264146815,4260323.750572601,12N,2014-06-14T07:01:41Z,2014-06-14T01:01:41Z,Mountain Daylight Time,0
Canis latrans,C028,-112.0774825,38.4864418,406026.9459152744,4260338.92294123,12N,2014-06-14T10:01:59Z,2014-06-14T04:01:59Z,Mountain Daylight Time,0
Canis latrans,C028,-112.0816154,38.4874463,405667.79338511167,4260454.615289286,12N,2014-06-14T13:01:52Z,2014-06-14T07:01:52Z,Mountain Daylight Time,1
